source,target,weight
00000000004853532605,00000000000098310564,0.000405305821665
00000000004853532605,00000000001938827029,0.000188536953243
00000000000566314923,00000000003949054463,0.0178571428571
00000000000566314923,00000000002459169992,0.00190961171229
00000000004696288717,00000000003299700031,0.000437828371278
00000000004696288717,00000000004474202056,0.000394011032309
00000000004696288717,00000000003837691162,0.000439367311072
00000000004696288717,00000000003305849628,0.0011655011655
00000000004696288717,00000000003529222693,0.000171057133082
00000000004696288717,00000000003527418314,0.000166389351082
00000000004696288717,00000000003619101794,0.00102040816327
00000000004696288717,00000000003326259073,0.000262467191601
00000000004696288717,00000000003917865196,0.000192233756248
00000000004696288717,00000000002407486295,0.00153374233129
00000000004696288717,00000000003309851526,0.00027808676307
00000000004696288717,00000000000169218664,0.000237642585551
00000000004696288717,00000000000517101668,0.000384615384615
00000000004696288717,00000000003684931951,0.000448430493274
00000000004696288717,00000000002826635156,0.000120481927711
00000000004696288717,00000000000055167432,0.000171174255392
00000000004696288717,00000000003458547073,0.000526315789474
00000000001168678578,00000000000875267527,0.00357142857143
00000000001168678578,00000000000124372559,0.0333333333333
00000000003436618953,00000000003527418314,8.31946755408e-05
00000000003436618953,00000000003326259073,0.000262467191601
00000000003436618953,00000000001938827029,0.000188536953243
00000000003436618953,00000000003619101794,0.00408163265306
00000000003436618953,00000000002826635156,0.000120481927711
00000000003436618953,00000000003684931951,0.000224215246637
00000000003436618953,00000000002780181376,0.000310752019888
00000000003436618953,00000000000044230536,0.000759301442673
00000000003436618953,00000000003307115520,0.000656167979003
00000000003436618953,00000000002846793152,0.000314663310258
00000000000205177456,00000000003018062328,0.05
00000000000205177456,00000000000732273199,0.0833333333333
00000000000205177456,00000000000040884854,0.05
00000000000205177456,00000000000950165300,0.0192307692308
00000000000205177456,00000000000101311381,0.000127388535032
00000000003088681460,00000000002459169992,0.000318268618714
00000000000041549052,00000000000168063791,0.00248138957816
00000000000041549052,00000000000577620917,0.00510493477028
00000000000041549052,00000000001729267674,0.0121951219512
00000000000041549052,00000000000155202400,0.00375939849624
00000000000041549052,00000000002223954174,0.0104166666667
00000000000041549052,00000000000341442516,0.00532623169108
00000000000041549052,00000000004440188115,0.0714285714286
00000000000041549052,00000000000304935368,0.0526315789474
00000000000041549052,00000000003285620905,0.00335570469799
00000000000041549052,00000000001053364610,0.0017825311943
00000000000041549052,00000000000117736729,0.00145772594752
00000000000041549052,00000000000484482419,0.00564971751412
00000000000041549052,00000000003170319404,0.0020325203252
00000000000041549052,00000000002315229060,0.0344827586207
00000000000041549052,00000000000199360670,0.00649350649351
00000000000224249866,00000000000224249866,0.5
00000000000597519516,00000000004592654908,0.00892857142857
00000000000597519516,00000000001225511444,0.000300842358604
00000000000597519516,00000000000276650723,0.0294117647059
00000000000597519516,00700467522223656960,0.00190114068441
00000000001731698340,00000000002846793152,0.00157331655129
00000000001731698340,00000000000055167432,0.00359465936323
00000000001731698340,00000000003615401833,0.000880281690141
00000000001731698340,00000000000134201362,0.00162999185004
00000000001731698340,00000000003639015734,0.00153846153846
00000000001731698340,00000000003317903588,0.000892857142857
00000000001731698340,00000000003965555000,0.000553097345133
00000000001731698340,00000000000337551584,0.00127334465195
00000000001731698340,00000000003336700099,0.00162513542795
00000000001731698340,00000000000142656352,0.000601322910403
00000000001731698340,00000000003292816602,0.000581395348837
00000000001731698340,00000000003328973874,0.000707213578501
00000000001731698340,00000000003623174593,0.000298507462687
00000000001731698340,00000000003527418314,0.000332778702163
00000000001731698340,00713576525082312705,0.00749063670412
00000000001731698340,00000000000154950688,0.000646830530401
00000000001731698340,00000000003326259073,0.000262467191601
00000000001731698340,00000000003619101794,0.00102040816327
00000000001731698340,00000000001938827029,0.00245098039216
00000000001731698340,00000000004688557404,0.00431034482759
00000000001731698340,00000000003337443193,0.0008
00000000001731698340,00000000003292424124,0.000214592274678
00000000001731698340,00000000003607744999,0.000748502994012
00000000001731698340,00000000000941862163,0.000461112818936
00000000001731698340,00000000003320492418,0.00174825174825
00000000001731698340,00000000000517101668,0.000769230769231
00000000001731698340,00000000003506540593,0.0006373486297
00000000001731698340,00000000003392144060,0.000702247191011
00000000001731698340,00000000002826635156,0.000361445783133
00000000001731698340,00000000003267303714,0.0012987012987
00000000001731698340,00000000003811226246,0.0121951219512
00000000001731698340,00000000003409703834,0.00949913644214
00000000001731698340,00000000000138106188,0.00044286979628
00000000001731698340,00000000000152240489,0.00047619047619
00000000001731698340,00000000002780181376,0.000310752019888
00000000001731698340,00000000004249234033,0.00103092783505
00000000001731698340,00000000001947631824,0.00112359550562
00000000001731698340,00000000000165010943,0.00074294205052
00000000001582769725,00000000002551904306,0.0012285012285
00000000003487591159,00000000000956071416,0.2
00000000003487591159,00000000000197703350,0.0021186440678
00000000003487591159,00000000001329729295,0.00282485875706
00000000003487591159,00000000002916373578,0.00555555555556
00000000002903876113,00000000000101311381,0.000127388535032
00000000000037599685,00000000000160130054,0.016393442623
00000000000037599685,00000000000002768501,0.166666666667
00000000000037599685,00000000000303808116,0.0138888888889
00000000000037599685,00000000000114251189,0.00170648464164
00000000000037599685,00000000000329509341,0.0405405405405
00000000000037599685,00000000000142045890,0.0454545454545
00000000000037599685,00000000001722541195,0.125
00000000000037599685,00000000000408338751,0.0151515151515
00000000000037599685,00000000000118629205,0.078125
00000000000037599685,00000000000282123485,0.0870554177006
00000000000037599685,00000000000044335525,0.0187667560322
00000000000037599685,00000000000022240612,0.0178571428571
00000000000037599685,00000000003014565240,0.25
00000000000037599685,00000000000423237645,0.1
00000000000037599685,00000000000050548818,0.0172413793103
00000000000037599685,00000000004429299153,0.0347432024169
00000000000037599685,00000000004908659533,0.1875
00000000000037599685,00000000000575082408,0.051724137931
00000000000037599685,00000000000246690107,0.5
00000000000037599685,00000000000461763407,0.26
00000000000037599685,00000000002292336758,0.5
00000000000037599685,00000000000360240197,0.03125
00000000000037599685,00000000000378868745,0.04
00000000000037599685,00000000000288412729,0.04
00000000000037599685,00000000000225706606,0.0384615384615
00000000000037599685,00000000000184738655,0.25
00000000000037599685,00000000000120816361,0.166666666667
00000000000037599685,00000000000047893790,0.126506024096
00000000000037599685,00000000002288054509,0.125
00000000000037599685,00000000002613272612,0.5
00000000000037599685,00000000003028998636,0.125
00000000000037599685,00000000000193194851,0.147058823529
00000000000037599685,00000000000065871458,0.0192307692308
00000000000037599685,00000000000413451243,0.0461538461538
00000000000037599685,00000000000538021793,0.136363636364
00000000000037599685,00000000000238149066,0.5
00000000000037599685,00699127847739387904,0.030612244898
00000000000037599685,00000000002603317813,0.228813559322
00000000000037599685,00000000000487438474,0.127118644068
00000000000037599685,00000000000727280634,0.166666666667
00000000000037599685,00000000000193328073,0.125
00000000000037599685,00000000000116140442,0.125
00000000000037599685,00000000004795174214,0.0111111111111
00000000000037599685,00000000000050412992,0.25
00000000000037599685,00000000000625650258,0.00098814229249
00000000000037599685,00000000002902500373,0.0357142857143
00000000000037599685,00000000001111887074,0.0909090909091
00000000000037599685,00000000000578263079,0.125
00000000000037599685,00000000000409854016,0.0763888888889
00000000000037599685,00000000002403017287,0.166666666667
00000000000037599685,00000000000263077868,0.0277777777778
00000000000037599685,00000000004919729980,0.5
00000000000037599685,00000000003007017247,0.166666666667
00000000000037599685,00000000000020510539,0.177631578947
00000000000037599685,00708033691088502786,0.0263157894737
00000000000037599685,00000000000167083488,0.25
00000000000037599685,00000000004843132546,0.0288461538462
00000000000037599685,00000000000706377881,0.00490196078431
00000000000037599685,00717240471211352064,0.5
00000000000037599685,00000000000463999242,0.0364864864865
00000000000037599685,00000000004797867554,0.25
00000000000037599685,00000000000531675682,0.03125
00000000000037599685,00000000000369522592,0.0394736842105
00000000000037599685,00000000002173066102,0.166666666667
00000000000037599685,00000000000281399376,0.25
00000000000037599685,00000000000021477362,0.210526315789
00000000000037599685,00000000000390030483,0.0357142857143
00000000000037599685,00000000000262707985,0.025641025641
00000000000037599685,00000000000503477832,0.0131578947368
00000000000037599685,00000000000460002646,0.05
00000000000037599685,00000000000409093279,0.0339805825243
00000000000037599685,00000000000052316981,0.5
00000000000037599685,00000000004872507785,0.5
00000000000037599685,00000000000047621268,0.166666666667
00000000000037599685,00000000000253751982,0.125
00000000000037599685,00000000000210306273,0.5
00000000000037599685,00000000003311674933,0.235807860262
00000000000037599685,00000000000189707552,0.0026455026455
00000000000037599685,00000000003129355014,0.00709677419355
00000000000037599685,00000000004742692770,0.0833333333333
00000000000037599685,00000000000457092096,0.125
00000000000037599685,00000000000292992148,0.0769230769231
00000000000037599685,00000000001467811435,0.5
00000000000037599685,00000000000344790850,0.0555555555556
00000000000037599685,00000000000138847176,0.142857142857
00000000000037599685,00000000000207052618,0.166666666667
00000000000037599685,00000000001245694392,0.115384615385
00000000000037599685,00000000000056935299,0.0714285714286
00000000000037599685,00706345534206976000,0.0121951219512
00000000000037599685,00000000000863603161,0.0192307692308
00000000000037599685,00000000000118337595,0.0197368421053
00000000000037599685,00709432427073150976,0.0833333333333
00000000000037599685,00000000000598477952,0.166666666667
00000000000037599685,00000000002192247392,0.0294117647059
00000000000037599685,00719534195652050948,0.5
00000000000037599685,00000000000620106485,0.0190839694656
00000000000037599685,00000000000552535528,0.0151515151515
00000000000037599685,00000000004000369706,0.05
00000000000037599685,00000000000258653061,0.147058823529
00000000000037599685,00000000000045294322,0.0833333333333
00000000000037599685,00703874887094558720,0.0384615384615
00000000000037599685,00000000001962251737,0.0138888888889
00000000000037599685,00000000000431559316,0.0384615384615
00000000000037599685,00000000000561059127,0.5
00000000000037599685,00000000000072870182,0.0526315789474
00000000000037599685,00000000002720161256,0.136363636364
00000000000037599685,00717386478066737153,0.0194805194805
00000000000037599685,00000000003349840042,0.25
00000000000037599685,00000000000614370978,0.0454545454545
00000000000037599685,00000000000049556187,0.333333333333
00000000000037599685,00000000000237391985,0.0350877192982
00000000000037599685,00000000001601992471,0.0289855072464
00000000000037599685,00000000000448062813,0.03125
00000000000037599685,00000000000042575689,0.0454545454545
00000000000037599685,00000000000338138333,0.0555555555556
00000000000037599685,00000000002842195536,0.222222222222
00000000000037599685,00000000000455026315,0.0285714285714
00000000000037599685,00000000000761149154,0.2
00000000003318572958,00000000000197703350,0.0021186440678
00000000000015460683,00000000000205247647,0.0049504950495
00000000000015460683,00719796715780448256,0.00143163922691
00000000000015460683,00000000000341442516,0.00233022636485
00000000000015460683,00000000000117736729,0.00437317784257
00000000000015460683,00000000000085069586,0.0114503816794
00000000000015460683,00000000000484482419,0.00282485875706
00000000000015460683,00000000000354800632,0.0714285714286
00000000000015460683,00000000000577620917,0.00311968235961
00000000000015460683,00000000000943271124,0.125
00000000003015031480,00000000002459169992,0.000954805856143
00720187795264774144,00000000003917865196,0.000192233756248
00720187795264774144,00000000003506540593,0.00031867431485
00720187795264774144,00000000000433478038,0.00390625
00000000000377448197,00000000000460123608,0.0128205128205
00000000000056691184,00000000000577620917,0.000283607487238
00000000004847582598,00000000002459169992,0.000318268618714
00000000002935980455,00713449821227597826,0.00170068027211
00000000002935980455,00720929904997625856,0.0625
00000000000306648613,00000000000047301285,0.00769230769231
00000000000306648613,00000000000282123485,0.00213675213675
00000000000306648613,00000000000233161320,0.0277777777778
00000000000306648613,00000000002431820274,0.0113636363636
00000000000306648613,00000000000346662790,0.00819672131148
00000000000306648613,00000000000620106485,0.00381679389313
00000000002760821362,00000000002459169992,0.000318268618714
00000000000095183501,00000000003260002962,0.0238095238095
00000000000095183501,00719796715780448256,0.000357909806729
00000000000095183501,00000000000341442516,0.000332889480692
00000000000095183501,00000000000117736729,0.00145772594752
00000000000095183501,00000000000484482419,0.00564971751412
00000000000279798313,00000000003321167329,0.000532481363152
00000000000279798313,00000000003544235834,0.0111111111111
00000000000279798313,00000000000359586820,0.00089928057554
00000000000279798313,00000000001493234635,0.00034435261708
00000000000279798313,00000000003917865196,0.000384467512495
00000000000279798313,00000000000941862163,0.00184445127575
00000000000279798313,00000000003441024552,0.00757575757576
00000000000279798313,00000000003422649554,0.00493506493506
00000000000279798313,00000000003760758974,0.00131578947368
00000000000279798313,00000000000169218664,0.00451520912548
00000000000279798313,00000000003684931951,0.0170403587444
00000000000279798313,00000000003392144060,0.000702247191011
00000000000279798313,00000000002826635156,0.000602409638554
00000000000279798313,00000000003302620266,0.0245901639344
00000000000279798313,00000000003320492418,0.00524475524476
00000000000279798313,00000000003312264229,0.00292397660819
00000000000279798313,00000000003324046140,0.00676589986468
00000000000279798313,00000000003267303714,0.0012987012987
00000000000279798313,00000000002407486295,0.00153374233129
00000000000279798313,00000000001133179542,0.00561797752809
00000000000279798313,00000000004881986705,0.0104166666667
00000000000279798313,00000000003694549693,0.00989208633094
00000000000279798313,00716956054433755136,0.000857632933105
00000000000279798313,00000000000438961173,0.00165562913907
00000000000279798313,00000000003309851526,0.00166852057842
00000000000279798313,00000000000094022586,0.00614754098361
00000000000279798313,00000000003469650554,0.030303030303
00000000000279798313,00000000003322711152,0.0161001788909
00000000000279798313,00000000003450548174,0.0196850393701
00000000000279798313,00000000003226625564,0.00588235294118
00000000000279798313,00000000003506540593,0.0178457616316
00000000000279798313,00000000000169614229,0.00260416666667
00000000000279798313,00000000004665964152,0.00134989200864
00000000000279798313,00000000003322146996,0.00416666666667
00000000000279798313,00000000003319773235,0.00105708245243
00000000000279798313,00000000000158060489,0.000277623542476
00000000000279798313,00000000000774171198,0.000927643784787
00000000000279798313,00000000000517101668,0.00384615384615
00000000000279798313,00000000003411373934,0.00123456790123
00000000000279798313,00000000000152240489,0.00047619047619
00000000000279798313,00000000003299700031,0.00131348511384
00000000000279798313,00000000000044230536,0.0083523158694
00000000000279798313,00000000002780181376,0.00341827221877
00000000000279798313,00000000001947631824,0.00561797752809
00000000000279798313,00000000003705854174,0.000804289544236
00000000000279798313,00000000003458547073,0.00526315789474
00000000000279798313,00000000001274709512,0.013698630137
00000000000279798313,00000000004249234033,0.0020618556701
00000000000279798313,00000000000118372094,0.00112233445567
00000000000279798313,00000000000093035889,0.0027397260274
00000000000279798313,00000000000055167432,8.5587127696e-05
00000000000279798313,00000000000138106188,0.0022143489814
00000000000279798313,00000000000134201362,0.00203748981255
00000000000279798313,00000000003637901360,0.00214822771214
00000000000279798313,00000000003307115520,0.00295275590551
00000000000279798313,00000000003639015734,0.0192307692308
00000000000279798313,00000000002292685285,0.012
00000000000279798313,00000000000269793645,0.00192307692308
00000000000279798313,00000000003420740861,0.002331002331
00000000000279798313,00000000003593256074,0.0454545454545
00000000000279798313,00000000003841646248,0.0161290322581
00000000000279798313,00000000002846793152,0.00125865324103
00000000000279798313,00000000000337551584,0.0025466893039
00000000000279798313,00000000000142656352,0.000300661455201
00000000000279798313,00000000003319632259,0.0260416666667
00000000000279798313,00000000003305849628,0.0174825174825
00000000000279798313,00000000003529222693,0.0111187136504
00000000000279798313,00000000003957945562,0.00273224043716
00000000000279798313,00000000003837691162,0.0140597539543
00000000000279798313,00000000003292816602,0.00697674418605
00000000000279798313,00000000003308843742,0.00200803212851
00000000000279798313,00000000000079071774,0.0384615384615
00000000000279798313,00000000004474202056,0.00788022064618
00000000000279798313,00000000004415190615,0.0294117647059
00000000000279798313,00000000003399380952,0.025
00000000000279798313,00000000003615401833,0.00044014084507
00000000000279798313,00000000002505413876,0.00213675213675
00000000000279798313,00000000003965555000,0.0149336283186
00000000000279798313,00000000003317903588,0.00223214285714
00000000000279798313,00000000000125275505,0.0227272727273
00000000000279798313,00000000003307722144,0.0011961722488
00000000000279798313,00000000003336700099,0.000541711809317
00000000000279798313,00000000003439951154,0.00887198986058
00000000000279798313,00000000003298098380,0.0277777777778
00000000000279798313,00000000000119761018,0.00161290322581
00000000000279798313,00000000003732148402,0.00139178844816
00000000000279798313,00000000001938827029,0.00546757164404
00000000000279798313,00000000000554013104,0.00157977883096
00000000000279798313,00000000003313486010,0.0092936802974
00000000000279798313,00000000003640438574,0.0031185031185
00000000000279798313,00000000003606292339,0.00935550935551
00000000000279798313,00000000004688557404,0.0014367816092
00000000000279798313,00000000003993283705,0.000844594594595
00000000000279798313,00000000003328973874,0.00035360678925
00000000000279798313,00000000003326259073,0.00603674540682
00000000000279798313,00000000004647074062,0.00833333333333
00000000000279798313,00000000003189110654,0.00378787878788
00000000000279798313,00000000003683677098,0.0396600566572
00000000000279798313,00000000003337443193,0.0076
00000000000279798313,00000000003527418314,0.00191347753744
00000000000279798313,00000000003317354767,0.0111111111111
00000000000279798313,00000000003292424124,0.00665236051502
00000000000279798313,00000000003619101794,0.00204081632653
00000000000279798313,00000000000154950688,0.00388098318241
00000000000279798313,00000000003623174593,0.00089552238806
00000000000279798313,00000000003394476576,0.02
00000000001498073587,00721365105171173377,0.166666666667
00000000001498073587,00000000000992599645,0.00183823529412
00000000001498073587,00000000000463999242,0.00135135135135
00000000001498073587,00000000004797867554,0.25
00000000003316310780,00719796715780448256,0.00178954903364
00000000003392144060,00000000003705701413,0.015873015873
00000000003392144060,00000000000098310564,0.00158437730287
00000000003392144060,00000000003403014073,0.00819672131148
00000000003392144060,00000000003328604762,0.0119047619048
00000000003392144060,00000000003746893273,0.0263157894737
00000000003392144060,00702586346385199104,0.000479386385427
00000000003392144060,00000000004268364852,0.0454545454545
00000000003392144060,00000000001734777668,0.00442477876106
00000000003392144060,00000000001246365529,0.0714285714286
00000000003392144060,00000000000233104818,0.00847457627119
00000000003392144060,00000000003360359419,0.00806451612903
00000000003392144060,00000000004375570874,0.00278551532033
00000000003392144060,00000000003649077020,0.000600961538462
00000000003392144060,00000000000143478020,0.000710227272727
00000000003392144060,00000000003297471679,0.0140845070423
00000000003392144060,00000000003328973874,0.00396825396825
00000000003392144060,00000000004076964133,0.0227272727273
00000000003392144060,00717290403016286208,0.000814829904257
00000000003392144060,00000000003322234063,0.00107991360691
00000000003392144060,00000000003297538885,0.00120481927711
00000000003392144060,00000000003682588934,0.0016077170418
00000000003392144060,00000000003699763283,0.0277777777778
00000000003392144060,00000000000199274986,0.00239965095986
00000000003392144060,00000000000147791622,0.00187969924812
00000000003392144060,00000000004068798974,0.00280898876404
00000000003392144060,00000000001968529687,0.05
00000000003392144060,00719379708786270208,0.00980392156863
00000000003392144060,00000000003181714868,0.00381679389313
00000000003392144060,00000000000312730840,0.0138888888889
00000000003392144060,00000000003789391813,0.0833333333333
00000000003392144060,00000000003260722346,0.089552238806
00000000003392144060,00000000003437522953,0.0161290322581
00000000003392144060,00704156951819657216,0.0909090909091
00000000003392144060,00000000000466798413,0.00285714285714
00000000003392144060,00000000003465487392,0.00107066381156
00000000003392144060,00000000003699097278,0.00359712230216
00000000003392144060,00000000000079355995,0.00194174757282
00000000003392144060,00000000003313366232,0.00105596620908
00000000003392144060,00000000000063701775,0.00143570895308
00000000003392144060,00000000004362614017,0.00588235294118
00000000003392144060,00000000000062456932,0.0054347826087
00000000003392144060,00000000000194068177,0.0131578947368
00000000003392144060,00000000000054497050,0.0714285714286
00000000003392144060,00000000000121011302,0.025
00000000003392144060,00000000001605731636,0.00400801603206
00000000003392144060,00000000000054902299,0.00373134328358
00000000003392144060,00000000003130440619,0.000798722044728
00000000003392144060,00000000002489694612,0.0555555555556
00000000003392144060,00000000000019701628,0.025
00000000003392144060,00000000000315846862,0.0217391304348
00000000003392144060,00000000003344469672,0.000897666068223
00000000003392144060,00000000000039455426,0.0047619047619
00000000003392144060,00000000004896413066,0.0833333333333
00000000003392144060,00000000000270176702,0.00153022188217
00000000003392144060,00000000000189925058,0.03125
00000000003392144060,00000000003301396250,0.00140745953554
00000000003392144060,00000000000308569746,0.05
00000000003392144060,00000000003499972399,0.00326797385621
00000000001938827029,00000000004806128695,0.0128205128205
00000000001938827029,00000000001227682886,0.142857142857
00000000001938827029,00000000002385682424,0.00854700854701
00000000001938827029,00000000003313366232,0.0121436114044
00000000001938827029,00000000002489694612,0.111111111111
00000000001938827029,00000000000250516130,0.0416666666667
00000000001938827029,00000000003560749699,0.0204081632653
00000000001938827029,00000000003301218583,0.00462962962963
00000000001938827029,00000000003950194287,0.00724637681159
00000000001938827029,00000000001274508427,0.0384615384615
00000000001938827029,00000000000270808870,0.0555555555556
00000000001938827029,00719379708786270208,0.00980392156863
00000000001938827029,00000000000229738216,0.025641025641
00000000001938827029,00000000000042623411,0.015625
00000000001938827029,00000000003326919416,0.166666666667
00000000001938827029,00000000000065864188,0.00746268656716
00000000001938827029,00000000000039455426,0.0952380952381
00000000001938827029,00000000003315523560,0.0714285714286
00000000001938827029,00000000003301396250,0.00809289232935
00000000001938827029,00000000004735968792,0.00561797752809
00000000001938827029,00000000000090345954,0.0190476190476
00000000001938827029,00000000003436114833,0.0172413793103
00000000001938827029,00000000003281368988,0.0187265917603
00000000001938827029,00000000003388814473,0.00688073394495
00000000001938827029,00000000003499972399,0.00980392156863
00000000001938827029,00000000000747047864,0.00632911392405
00000000001938827029,00000000000270176702,0.0156847742923
00000000001938827029,00000000003824171233,0.00833333333333
00000000001938827029,00000000000189503518,0.00793650793651
00000000001938827029,00000000001605731636,0.0220440881764
00000000001938827029,00000000003297073508,0.0107142857143
00000000001938827029,00000000003465487392,0.00428265524625
00000000001938827029,00000000003283240237,0.0178571428571
00000000001938827029,00000000000054902299,0.00746268656716
00000000001938827029,00000000003699097278,0.00719424460432
00000000001938827029,00000000000083047008,0.0625
00000000001938827029,00000000000079355995,0.0155339805825
00000000001938827029,00000000003344469672,0.00269299820467
00000000001938827029,00000000000129587268,0.0135135135135
00000000001938827029,00000000000302037043,0.00299401197605
00000000001938827029,00000000000268693499,0.0555555555556
00000000001938827029,00000000001734777668,0.00442477876106
00000000001938827029,00000000000122609727,0.0173913043478
00000000001938827029,00000000003610778833,0.0416666666667
00000000001938827029,00000000000077785993,0.0227272727273
00000000001938827029,00000000003325100460,0.00221238938053
00000000001938827029,00000000001414736292,0.00438596491228
00000000001938827029,00000000000536614574,0.0172413793103
00000000001938827029,00000000002318095009,0.00146341463415
00000000001938827029,00000000003320876851,0.00961538461538
00000000001938827029,00000000000038908587,0.0333333333333
00000000001938827029,00702586346385199104,0.00814956855225
00000000001938827029,00000000000282082074,0.0289855072464
00000000001938827029,00721728089768611841,0.0178571428571
00000000001938827029,00000000003982260928,0.0357142857143
00000000001938827029,00000000003420685479,0.0166666666667
00000000001938827029,00000000002919250310,0.0151515151515
00000000001938827029,00720187795264774144,0.03125
00000000001938827029,00000000003421235332,0.00704225352113
00000000001938827029,00000000000471915618,0.02
00000000001938827029,00000000003982103894,0.00483870967742
00000000001938827029,00000000003413853964,0.00617283950617
00000000001938827029,00000000000062456932,0.0054347826087
00000000001938827029,00000000000397060718,0.0172413793103
00000000001938827029,00000000003130440619,0.00878594249201
00000000001938827029,00000000003709936333,0.0046439628483
00000000001938827029,00000000002810654929,0.0121951219512
00000000001938827029,00000000000156996221,0.0197368421053
00000000001938827029,00000000004857538864,0.0142857142857
00000000001938827029,00000000003725369600,0.0104166666667
00000000001938827029,00000000003422650213,0.0161290322581
00000000001938827029,00000000004777362505,0.0384615384615
00000000001938827029,00000000002279476816,0.00705882352941
00000000001938827029,00000000001624089678,0.025
00000000001938827029,00000000000071983360,0.0147058823529
00000000001938827029,00000000003313874522,0.0263157894737
00000000001938827029,00000000000063701775,0.0130936656521
00000000001938827029,00000000003420670427,0.00531914893617
00000000001938827029,00000000000344620700,0.0340909090909
00000000001938827029,00000000000054497050,0.0714285714286
00000000001938827029,00000000003326698296,0.03125
00000000001938827029,00000000004544295799,0.05
00000000001938827029,00000000003332511074,0.0025
00000000001938827029,00000000003244680098,0.05
00000000001938827029,00000000000414061572,0.0238095238095
00000000001938827029,00000000000454527089,0.00847457627119
00000000001938827029,00000000000201095003,0.00877192982456
00000000001938827029,00000000003305993899,0.00276243093923
00000000001938827029,00000000003399073453,0.0294117647059
00000000001938827029,00000000004697499235,0.0116279069767
00000000001938827029,00000000000033196126,0.04
00000000001938827029,00000000000275553637,0.00442477876106
00000000001938827029,00000000003307722144,0.125
00000000001938827029,00000000003091159824,0.0714285714286
00000000001938827029,00000000000143478020,0.00319602272727
00000000001938827029,00000000000079266482,0.0263157894737
00000000001938827029,00000000003311246575,0.00887573964497
00000000001938827029,00000000000758912244,0.0263157894737
00000000001938827029,00000000003308510750,0.0714285714286
00000000001938827029,00000000000101393839,0.166666666667
00000000001938827029,00000000000159873709,0.00467289719626
00000000001938827029,00000000004266931458,0.0042735042735
00000000001938827029,00000000003299115044,0.0227272727273
00000000001938827029,00000000003399385574,0.0454545454545
00000000001938827029,00000000000143581975,0.1
00000000001938827029,00000000003682588934,0.0042872454448
00000000001938827029,00000000003713867052,0.00602409638554
00000000001938827029,00000000000040417814,0.02
00000000001938827029,00000000003297471679,0.0140845070423
00000000001938827029,00000000002678950580,0.0192307692308
00000000001938827029,00000000003282734340,0.0714285714286
00000000001938827029,00000000000026538765,0.0135135135135
00000000001938827029,00000000000017363090,0.0112781954887
00000000001938827029,00000000001263292416,0.00636942675159
00000000001938827029,00000000003289789711,0.0263157894737
00000000001938827029,00720111099023126529,0.0625
00000000001938827029,00000000003532702398,0.00527009222661
00000000001938827029,00000000004698823236,0.0357142857143
00000000001938827029,00000000003360359419,0.0241935483871
00000000001938827029,00000000003297538885,0.00722891566265
00000000001938827029,00000000003375778514,0.0714285714286
00000000001938827029,00000000003302968020,0.00980392156863
00000000001938827029,00717290403016286208,0.00529639437767
00000000001938827029,00000000000183339186,0.000673854447439
00000000001938827029,00000000004375570874,0.0111420612813
00000000001938827029,00000000000028384755,0.0416666666667
00000000001938827029,00000000003293722015,0.0625
00000000001938827029,00000000003684152624,0.00917431192661
00000000001938827029,00000000003515025553,0.00157728706625
00000000001938827029,00000000000035907199,0.00746268656716
00000000001938827029,00000000000591085102,0.0277777777778
00000000001938827029,00000000004786773854,0.00621118012422
00000000001938827029,00000000003302046535,0.0357142857143
00000000001938827029,00000000003399350774,0.00515463917526
00000000001938827029,00000000003668425392,0.00619834710744
00000000001938827029,00000000003038567928,0.25
00000000001938827029,00000000003436618953,0.0263157894737
00000000001938827029,00000000000132482234,0.0153846153846
00000000001938827029,00000000004592559980,0.0277777777778
00000000001938827029,00000000003311509663,0.0142857142857
00000000001938827029,00000000003334126993,0.0833333333333
00000000001938827029,00000000003356148325,0.0277777777778
00000000001938827029,00000000004076964133,0.0454545454545
00000000001938827029,00000000003072435974,0.00347222222222
00000000001938827029,00000000003267772256,0.00680272108844
00000000001938827029,00000000000016893886,0.00602409638554
00000000001938827029,00000000003523870992,0.0063829787234
00000000001938827029,00000000001731698340,0.0588235294118
00000000001938827029,00000000003397562420,0.00862068965517
00000000001938827029,00000000003417505984,0.0172413793103
00000000001938827029,00000000003327562608,0.0189873417722
00000000001938827029,00000000002445628452,0.00666666666667
00000000001938827029,00000000000199274986,0.0146160558464
00000000001938827029,00000000003733665386,0.0314285714286
00000000001938827029,00000000000098310564,0.011974944731
00000000001938827029,00000000001596484663,0.00574712643678
00000000001938827029,00000000002295421778,0.0208333333333
00000000001938827029,00000000003649077020,0.00300480769231
00000000001938827029,00000000003710627726,0.0267857142857
00000000001938827029,00000000000044093798,0.0263157894737
00000000001938827029,00000000003223210760,0.0769230769231
00000000001938827029,00000000001852198832,0.03125
00000000001938827029,00000000004547622261,0.005
00000000001938827029,00000000003854493018,0.00326797385621
00000000001938827029,00000000004246180236,0.00943396226415
00000000001938827029,00000000003041428218,0.0175438596491
00000000001938827029,00000000000806076702,0.0271739130435
00000000001938827029,00000000000466798413,0.00571428571429
00000000001938827029,00000000000114440017,0.00980392156863
00000000001938827029,00000000004888103877,0.0166666666667
00000000001938827029,00000000002356125410,0.00769230769231
00000000001938827029,00000000003322234063,0.00107991360691
00000000001938827029,00000000003310278930,0.1
00000000001938827029,00000000002901189421,0.0652173913043
00000000001938827029,00000000004847785272,0.0166666666667
